Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115615.1	Chromosome		NW_018395078.1	alt-scaffold	268215	chr21_KZ115615v1_alt		ALT_CTG21_1_1
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115616.1	Chromosome		NW_018395079.1	alt-scaffold	305324	chr21_KZ115616v1_alt		ALT_CTG21_1_2
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115617.1	Chromosome		NW_018395080.1	alt-scaffold	394364	chr21_KZ115617v1_alt		ALT_CTG21_1_3
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115618.1	Chromosome		NW_018395081.1	alt-scaffold	270861	chr21_KZ115618v1_alt		ALT_CTG21_1_4
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115619.1	Chromosome		NW_018395082.1	alt-scaffold	225520	chr21_KZ115619v1_alt		ALT_CTG21_1_5
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115620.1	Chromosome		NW_018395083.1	alt-scaffold	280155	chr21_KZ115620v1_alt		ALT_CTG21_1_6
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115621.1	Chromosome		NW_018395084.1	alt-scaffold	256595	chr21_KZ115621v1_alt		ALT_CTG21_1_7
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115622.1	Chromosome		NW_018395085.1	alt-scaffold	380813	chr21_KZ115622v1_alt		ALT_CTG21_1_8
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115623.1	Chromosome		NW_018395086.1	alt-scaffold	274145	chr21_KZ115623v1_alt		ALT_CTG21_1_9
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115624.1	Chromosome		NW_018395087.1	alt-scaffold	540923	chr21_KZ115624v1_alt		ALT_CTG21_1_10
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115625.1	Chromosome		NW_018395088.1	alt-scaffold	369431	chr21_KZ115625v1_alt		ALT_CTG21_1_11
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115626.1	Chromosome		NW_018395089.1	alt-scaffold	381043	chr21_KZ115626v1_alt		ALT_CTG21_1_12
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115627.1	Chromosome		NW_018395090.1	alt-scaffold	279256	chr21_KZ115627v1_alt		ALT_CTG21_1_13
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115628.1	Chromosome		NW_018395091.1	alt-scaffold	336481	chr21_KZ115628v1_alt		ALT_CTG21_1_14
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115629.1	Chromosome		NW_018395092.1	alt-scaffold	206264	chr21_KZ115629v1_alt		ALT_CTG21_1_15
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115630.1	Chromosome		NW_018395093.1	alt-scaffold	320250	chr21_KZ115630v1_alt		ALT_CTG21_1_16
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115631.1	Chromosome		NW_018395094.1	alt-scaffold	494100	chr21_KZ115631v1_alt		ALT_CTG21_1_17
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115632.1	Chromosome		NW_018395095.1	alt-scaffold	247425	chr21_KZ115632v1_alt		ALT_CTG21_1_18
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115633.1	Chromosome		NW_018395096.1	alt-scaffold	340869	chr21_KZ115633v1_alt		ALT_CTG21_1_19
GCF_000002035.6	ALT_DRER_TU_1	21			KZ115634.1	Chromosome		NW_018395097.1	alt-scaffold	485123	chr21_KZ115634v1_alt		ALT_CTG21_1_20
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115635.1	Chromosome		NW_018395098.1	alt-scaffold	273641	chr22_KZ115635v1_alt		ALT_CTG22_1_1
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115636.1	Chromosome		NW_018395099.1	alt-scaffold	385865	chr22_KZ115636v1_alt		ALT_CTG22_1_2
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115637.1	Chromosome		NW_018395100.1	alt-scaffold	299024	chr22_KZ115637v1_alt		ALT_CTG22_1_3
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115638.1	Chromosome		NW_018395101.1	alt-scaffold	223998	chr22_KZ115638v1_alt		ALT_CTG22_1_4
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115639.1	Chromosome		NW_018395102.1	alt-scaffold	513040	chr22_KZ115639v1_alt		ALT_CTG22_1_5
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115640.1	Chromosome		NW_018395103.1	alt-scaffold	424445	chr22_KZ115640v1_alt		ALT_CTG22_1_6
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115641.1	Chromosome		NW_018395104.1	alt-scaffold	369504	chr22_KZ115641v1_alt		ALT_CTG22_1_7
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115642.1	Chromosome		NW_018395105.1	alt-scaffold	311744	chr22_KZ115642v1_alt		ALT_CTG22_1_8
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115643.1	Chromosome		NW_018395106.1	alt-scaffold	364070	chr22_KZ115643v1_alt		ALT_CTG22_1_9
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115644.1	Chromosome		NW_018395107.1	alt-scaffold	569344	chr22_KZ115644v1_alt		ALT_CTG22_1_10
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115645.1	Chromosome		NW_018395108.1	alt-scaffold	377862	chr22_KZ115645v1_alt		ALT_CTG22_1_11
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115646.1	Chromosome		NW_018395109.1	alt-scaffold	196217	chr22_KZ115646v1_alt		ALT_CTG22_1_12
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115647.1	Chromosome		NW_018395110.1	alt-scaffold	261250	chr22_KZ115647v1_alt		ALT_CTG22_1_13
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115648.1	Chromosome		NW_018395111.1	alt-scaffold	201639	chr22_KZ115648v1_alt		ALT_CTG22_1_14
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115649.1	Chromosome		NW_018395112.1	alt-scaffold	280493	chr22_KZ115649v1_alt		ALT_CTG22_1_15
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115650.1	Chromosome		NW_018395113.1	alt-scaffold	304572	chr22_KZ115650v1_alt		ALT_CTG22_1_16
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115651.1	Chromosome		NW_018395114.1	alt-scaffold	436309	chr22_KZ115651v1_alt		ALT_CTG22_1_17
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115652.1	Chromosome		NW_018395115.1	alt-scaffold	382321	chr22_KZ115652v1_alt		ALT_CTG22_1_18
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115653.1	Chromosome		NW_018395116.1	alt-scaffold	197722	chr22_KZ115653v1_alt		ALT_CTG22_1_19
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115654.1	Chromosome		NW_018395117.1	alt-scaffold	354886	chr22_KZ115654v1_alt		ALT_CTG22_1_20
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115655.1	Chromosome		NW_018395118.1	alt-scaffold	311894	chr22_KZ115655v1_alt		ALT_CTG22_1_21
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115656.1	Chromosome		NW_018395119.1	alt-scaffold	243845	chr22_KZ115656v1_alt		ALT_CTG22_1_22
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115657.1	Chromosome		NW_018395120.1	alt-scaffold	398092	chr22_KZ115657v1_alt		ALT_CTG22_1_23
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115658.1	Chromosome		NW_018395121.1	alt-scaffold	476925	chr22_KZ115658v1_alt		ALT_CTG22_1_24
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115659.1	Chromosome		NW_018395122.1	alt-scaffold	92363	chr22_KZ115659v1_alt		ALT_CTG22_1_25
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115660.1	Chromosome		NW_018395123.1	alt-scaffold	212011	chr22_KZ115660v1_alt		ALT_CTG22_1_26
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115661.1	Chromosome		NW_018395124.1	alt-scaffold	211789	chr22_KZ115661v1_alt		ALT_CTG22_1_27
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115662.1	Chromosome		NW_018395125.1	alt-scaffold	241919	chr22_KZ115662v1_alt		ALT_CTG22_1_28
GCF_000002035.6	ALT_DRER_TU_1	22			KZ115663.1	Chromosome		NW_018395126.1	alt-scaffold	133770	chr22_KZ115663v1_alt		ALT_CTG22_1_29
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115664.1	Chromosome		NW_018395127.1	alt-scaffold	365380	chr23_KZ115664v1_alt		ALT_CTG23_1_1
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115665.1	Chromosome		NW_018395128.1	alt-scaffold	269666	chr23_KZ115665v1_alt		ALT_CTG23_1_2
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115666.1	Chromosome		NW_018395129.1	alt-scaffold	251517	chr23_KZ115666v1_alt		ALT_CTG23_1_3
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115667.1	Chromosome		NW_018395130.1	alt-scaffold	280452	chr23_KZ115667v1_alt		ALT_CTG23_1_4
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115668.1	Chromosome		NW_018395131.1	alt-scaffold	103453	chr23_KZ115668v1_alt		ALT_CTG23_1_5
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115669.1	Chromosome		NW_018395132.1	alt-scaffold	470170	chr23_KZ115669v1_alt		ALT_CTG23_1_6
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115670.1	Chromosome		NW_018395133.1	alt-scaffold	254925	chr23_KZ115670v1_alt		ALT_CTG23_1_7
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115671.1	Chromosome		NW_018395134.1	alt-scaffold	325751	chr23_KZ115671v1_alt		ALT_CTG23_1_8
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115672.1	Chromosome		NW_018395135.1	alt-scaffold	282484	chr23_KZ115672v1_alt		ALT_CTG23_1_9
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115673.1	Chromosome		NW_018395136.1	alt-scaffold	451509	chr23_KZ115673v1_alt		ALT_CTG23_1_10
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115674.1	Chromosome		NW_018395137.1	alt-scaffold	387644	chr23_KZ115674v1_alt		ALT_CTG23_1_11
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115675.1	Chromosome		NW_018395138.1	alt-scaffold	393204	chr23_KZ115675v1_alt		ALT_CTG23_1_12
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115676.1	Chromosome		NW_018395139.1	alt-scaffold	331626	chr23_KZ115676v1_alt		ALT_CTG23_1_13
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115677.1	Chromosome		NW_018395140.1	alt-scaffold	307977	chr23_KZ115677v1_alt		ALT_CTG23_1_14
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115678.1	Chromosome		NW_018395141.1	alt-scaffold	395354	chr23_KZ115678v1_alt		ALT_CTG23_1_15
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115679.1	Chromosome		NW_018395142.1	alt-scaffold	365445	chr23_KZ115679v1_alt		ALT_CTG23_1_16
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115680.1	Chromosome		NW_018395143.1	alt-scaffold	350156	chr23_KZ115680v1_alt		ALT_CTG23_1_17
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115681.1	Chromosome		NW_018395144.1	alt-scaffold	482266	chr23_KZ115681v1_alt		ALT_CTG23_1_18
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115682.1	Chromosome		NW_018395145.1	alt-scaffold	521459	chr23_KZ115682v1_alt		ALT_CTG23_1_19
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115683.1	Chromosome		NW_018395146.1	alt-scaffold	312204	chr23_KZ115683v1_alt		ALT_CTG23_1_20
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115684.1	Chromosome		NW_018395147.1	alt-scaffold	165615	chr23_KZ115684v1_alt		ALT_CTG23_1_21
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115685.1	Chromosome		NW_018395148.1	alt-scaffold	353548	chr23_KZ115685v1_alt		ALT_CTG23_1_22
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115686.1	Chromosome		NW_018395149.1	alt-scaffold	204530	chr23_KZ115686v1_alt		ALT_CTG23_1_23
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115687.1	Chromosome		NW_018395150.1	alt-scaffold	316693	chr23_KZ115687v1_alt		ALT_CTG23_1_24
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115688.1	Chromosome		NW_018395151.1	alt-scaffold	341126	chr23_KZ115688v1_alt		ALT_CTG23_1_25
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115689.1	Chromosome		NW_018395152.1	alt-scaffold	233653	chr23_KZ115689v1_alt		ALT_CTG23_1_26
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115690.1	Chromosome		NW_018395153.1	alt-scaffold	309774	chr23_KZ115690v1_alt		ALT_CTG23_1_27
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115691.1	Chromosome		NW_018395154.1	alt-scaffold	461899	chr23_KZ115691v1_alt		ALT_CTG23_1_28
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115692.1	Chromosome		NW_018395155.1	alt-scaffold	640557	chr23_KZ115692v1_alt		ALT_CTG23_1_29
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115693.1	Chromosome		NW_018395156.1	alt-scaffold	133643	chr23_KZ115693v1_alt		ALT_CTG23_1_30
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115694.1	Chromosome		NW_018395157.1	alt-scaffold	308396	chr23_KZ115694v1_alt		ALT_CTG23_1_31
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115695.1	Chromosome		NW_018395158.1	alt-scaffold	663362	chr23_KZ115695v1_alt		ALT_CTG23_1_32
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115696.1	Chromosome		NW_018395159.1	alt-scaffold	439737	chr23_KZ115696v1_alt		ALT_CTG23_1_33
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115697.1	Chromosome		NW_018395160.1	alt-scaffold	224129	chr23_KZ115697v1_alt		ALT_CTG23_1_34
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115698.1	Chromosome		NW_018395161.1	alt-scaffold	387601	chr23_KZ115698v1_alt		ALT_CTG23_1_35
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115699.1	Chromosome		NW_018395162.1	alt-scaffold	229019	chr23_KZ115699v1_alt		ALT_CTG23_1_36
GCF_000002035.6	ALT_DRER_TU_1	23			KZ115700.1	Chromosome		NW_018395163.1	alt-scaffold	125453	chr23_KZ115700v1_alt		ALT_CTG23_1_37
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115701.1	Chromosome		NW_018395164.1	alt-scaffold	211253	chr24_KZ115701v1_alt		ALT_CTG24_1_1
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115702.1	Chromosome		NW_018395165.1	alt-scaffold	390171	chr24_KZ115702v1_alt		ALT_CTG24_1_2
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115703.1	Chromosome		NW_018395166.1	alt-scaffold	225905	chr24_KZ115703v1_alt		ALT_CTG24_1_3
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115704.1	Chromosome		NW_018395167.1	alt-scaffold	283692	chr24_KZ115704v1_alt		ALT_CTG24_1_4
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115705.1	Chromosome		NW_018395168.1	alt-scaffold	354657	chr24_KZ115705v1_alt		ALT_CTG24_1_5
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115706.1	Chromosome		NW_018395169.1	alt-scaffold	314956	chr24_KZ115706v1_alt		ALT_CTG24_1_6
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115707.1	Chromosome		NW_018395170.1	alt-scaffold	209790	chr24_KZ115707v1_alt		ALT_CTG24_1_7
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115708.1	Chromosome		NW_018395171.1	alt-scaffold	477721	chr24_KZ115708v1_alt		ALT_CTG24_1_8
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115709.1	Chromosome		NW_018395172.1	alt-scaffold	281531	chr24_KZ115709v1_alt		ALT_CTG24_1_9
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115710.1	Chromosome		NW_018395173.1	alt-scaffold	349948	chr24_KZ115710v1_alt		ALT_CTG24_1_10
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115711.1	Chromosome		NW_018395174.1	alt-scaffold	386244	chr24_KZ115711v1_alt		ALT_CTG24_1_11
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115712.1	Chromosome		NW_018395175.1	alt-scaffold	217653	chr24_KZ115712v1_alt		ALT_CTG24_1_12
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115713.1	Chromosome		NW_018395176.1	alt-scaffold	349787	chr24_KZ115713v1_alt		ALT_CTG24_1_13
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115714.1	Chromosome		NW_018395177.1	alt-scaffold	275419	chr24_KZ115714v1_alt		ALT_CTG24_1_14
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115715.1	Chromosome		NW_018395178.1	alt-scaffold	329630	chr24_KZ115715v1_alt		ALT_CTG24_1_15
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115716.1	Chromosome		NW_018395179.1	alt-scaffold	351302	chr24_KZ115716v1_alt		ALT_CTG24_1_16
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115717.1	Chromosome		NW_018395180.1	alt-scaffold	185419	chr24_KZ115717v1_alt		ALT_CTG24_1_17
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115718.1	Chromosome		NW_018395181.1	alt-scaffold	226561	chr24_KZ115718v1_alt		ALT_CTG24_1_18
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115719.1	Chromosome		NW_018395182.1	alt-scaffold	262886	chr24_KZ115719v1_alt		ALT_CTG24_1_19
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115720.1	Chromosome		NW_018395183.1	alt-scaffold	250837	chr24_KZ115720v1_alt		ALT_CTG24_1_20
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115721.1	Chromosome		NW_018395184.1	alt-scaffold	295964	chr24_KZ115721v1_alt		ALT_CTG24_1_21
GCF_000002035.6	ALT_DRER_TU_1	24			KZ115722.1	Chromosome		NW_018395185.1	alt-scaffold	333400	chr24_KZ115722v1_alt		ALT_CTG24_1_22
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115723.1	Chromosome		NW_018395186.1	alt-scaffold	310450	chr25_KZ115723v1_alt		ALT_CTG25_1_1
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115724.1	Chromosome		NW_018395187.1	alt-scaffold	176737	chr25_KZ115724v1_alt		ALT_CTG25_1_2
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115725.1	Chromosome		NW_018395188.1	alt-scaffold	326351	chr25_KZ115725v1_alt		ALT_CTG25_1_3
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115726.1	Chromosome		NW_018395189.1	alt-scaffold	180535	chr25_KZ115726v1_alt		ALT_CTG25_1_4
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115727.1	Chromosome		NW_018395190.1	alt-scaffold	193675	chr25_KZ115727v1_alt		ALT_CTG25_1_5
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115728.1	Chromosome		NW_018395191.1	alt-scaffold	211235	chr25_KZ115728v1_alt		ALT_CTG25_1_6
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115729.1	Chromosome		NW_018395192.1	alt-scaffold	497404	chr25_KZ115729v1_alt		ALT_CTG25_1_7
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115730.1	Chromosome		NW_018395193.1	alt-scaffold	150913	chr25_KZ115730v1_alt		ALT_CTG25_1_8
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115731.1	Chromosome		NW_018395194.1	alt-scaffold	323404	chr25_KZ115731v1_alt		ALT_CTG25_1_9
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115732.1	Chromosome		NW_018395195.1	alt-scaffold	302861	chr25_KZ115732v1_alt		ALT_CTG25_1_10
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115733.1	Chromosome		NW_018395196.1	alt-scaffold	330407	chr25_KZ115733v1_alt		ALT_CTG25_1_11
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115734.1	Chromosome		NW_018395197.1	alt-scaffold	345587	chr25_KZ115734v1_alt		ALT_CTG25_1_12
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115735.1	Chromosome		NW_018395198.1	alt-scaffold	122028	chr25_KZ115735v1_alt		ALT_CTG25_1_13
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115736.1	Chromosome		NW_018395199.1	alt-scaffold	220171	chr25_KZ115736v1_alt		ALT_CTG25_1_14
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115737.1	Chromosome		NW_018395200.1	alt-scaffold	309344	chr25_KZ115737v1_alt		ALT_CTG25_1_15
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115738.1	Chromosome		NW_018395201.1	alt-scaffold	239395	chr25_KZ115738v1_alt		ALT_CTG25_1_16
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115739.1	Chromosome		NW_018395202.1	alt-scaffold	257270	chr25_KZ115739v1_alt		ALT_CTG25_1_17
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115740.1	Chromosome		NW_018395203.1	alt-scaffold	536750	chr25_KZ115740v1_alt		ALT_CTG25_1_18
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115741.1	Chromosome		NW_018395204.1	alt-scaffold	165730	chr25_KZ115741v1_alt		ALT_CTG25_1_19
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115742.1	Chromosome		NW_018395205.1	alt-scaffold	719945	chr25_KZ115742v1_alt		ALT_CTG25_1_20
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115743.1	Chromosome		NW_018395206.1	alt-scaffold	480383	chr25_KZ115743v1_alt		ALT_CTG25_1_21
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115744.1	Chromosome		NW_018395207.1	alt-scaffold	306851	chr25_KZ115744v1_alt		ALT_CTG25_1_22
GCF_000002035.6	ALT_DRER_TU_1	25			KZ115745.1	Chromosome		NW_018395208.1	alt-scaffold	168877	chr25_KZ115745v1_alt		ALT_CTG25_1_23
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114834.1	Chromosome		NW_018395209.1	alt-scaffold	427963	chr1_KZ114834v1_alt		ALT_CTG1_2_1
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114835.1	Chromosome		NW_018395210.1	alt-scaffold	679277	chr1_KZ114835v1_alt		ALT_CTG1_2_2
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114836.1	Chromosome		NW_018395211.1	alt-scaffold	295604	chr1_KZ114836v1_alt		ALT_CTG1_2_3
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114837.1	Chromosome		NW_018395212.1	alt-scaffold	194895	chr1_KZ114837v1_alt		ALT_CTG1_2_4
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114838.1	Chromosome		NW_018395213.1	alt-scaffold	551405	chr1_KZ114838v1_alt		ALT_CTG1_2_5
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114839.1	Chromosome		NW_018395214.1	alt-scaffold	202106	chr1_KZ114839v1_alt		ALT_CTG1_2_6
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114840.1	Chromosome		NW_018395215.1	alt-scaffold	167474	chr1_KZ114840v1_alt		ALT_CTG1_2_7
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114841.1	Chromosome		NW_018395216.1	alt-scaffold	865375	chr1_KZ114841v1_alt		ALT_CTG1_2_8
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114842.1	Chromosome		NW_018395217.1	alt-scaffold	219598	chr1_KZ114842v1_alt		ALT_CTG1_2_9
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114843.1	Chromosome		NW_018395218.1	alt-scaffold	247059	chr1_KZ114843v1_alt		ALT_CTG1_2_10
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114844.1	Chromosome		NW_018395219.1	alt-scaffold	232235	chr1_KZ114844v1_alt		ALT_CTG1_2_11
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114845.1	Chromosome		NW_018395220.1	alt-scaffold	412051	chr1_KZ114845v1_alt		ALT_CTG1_2_12
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114846.1	Chromosome		NW_018395221.1	alt-scaffold	395719	chr1_KZ114846v1_alt		ALT_CTG1_2_13
GCF_000002035.6	ALT_DRER_TU_2	1			KZ114847.1	Chromosome		NW_018395222.1	alt-scaffold	327970	chr1_KZ114847v1_alt		ALT_CTG1_2_14
GCF_000002035.6	ALT_DRER_TU_2	2			KZ114848.1	Chromosome		NW_018395223.1	alt-scaffold	448072	chr2_KZ114848v1_alt		ALT_CTG2_2_1
GCF_000002035.6	ALT_DRER_TU_2	2			KZ114849.1	Chromosome		NW_018395224.1	alt-scaffold	413644	chr2_KZ114849v1_alt		ALT_CTG2_2_2
GCF_000002035.6	ALT_DRER_TU_2	3			KZ114850.1	Chromosome		NW_018395225.1	alt-scaffold	359689	chr3_KZ114850v1_alt		ALT_CTG3_2_1
GCF_000002035.6	ALT_DRER_TU_2	3			KZ114851.1	Chromosome		NW_018395226.1	alt-scaffold	345944	chr3_KZ114851v1_alt		ALT_CTG3_2_2
GCF_000002035.6	ALT_DRER_TU_2	3			KZ114852.1	Chromosome		NW_018395227.1	alt-scaffold	558611	chr3_KZ114852v1_alt		ALT_CTG3_2_3
GCF_000002035.6	ALT_DRER_TU_2	3			KZ114853.1	Chromosome		NW_018395228.1	alt-scaffold	420613	chr3_KZ114853v1_alt		ALT_CTG3_2_4
GCF_000002035.6	ALT_DRER_TU_2	3			KZ114854.1	Chromosome		NW_018395229.1	alt-scaffold	221257	chr3_KZ114854v1_alt		ALT_CTG3_2_5
GCF_000002035.6	ALT_DRER_TU_2	4			KZ114855.1	Chromosome		NW_018395230.1	alt-scaffold	438223	chr4_KZ114855v1_alt		ALT_CTG4_2_1
GCF_000002035.6	ALT_DRER_TU_2	4			KZ114856.1	Chromosome		NW_018395231.1	alt-scaffold	484449	chr4_KZ114856v1_alt		ALT_CTG4_2_2
GCF_000002035.6	ALT_DRER_TU_2	4			KZ114857.1	Chromosome		NW_018395232.1	alt-scaffold	321797	chr4_KZ114857v1_alt		ALT_CTG4_2_3
GCF_000002035.6	ALT_DRER_TU_2	4			KZ114858.1	Chromosome		NW_018395233.1	alt-scaffold	401335	chr4_KZ114858v1_alt		ALT_CTG4_2_4
GCF_000002035.6	ALT_DRER_TU_2	5			KZ114859.1	Chromosome		NW_018395234.1	alt-scaffold	344256	chr5_KZ114859v1_alt		ALT_CTG5_2_1
GCF_000002035.6	ALT_DRER_TU_2	5			KZ114860.1	Chromosome		NW_018395235.1	alt-scaffold	293484	chr5_KZ114860v1_alt		ALT_CTG5_2_2
GCF_000002035.6	ALT_DRER_TU_2	5			KZ114861.1	Chromosome		NW_018395236.1	alt-scaffold	287537	chr5_KZ114861v1_alt		ALT_CTG5_2_3
