Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024276.1	Chromosome			unplaced-scaffold	1898			contig24276
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024277.1	Chromosome			unplaced-scaffold	1898			contig24277
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024278.1	Chromosome			unplaced-scaffold	1898			contig24278
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024279.1	Chromosome			unplaced-scaffold	1898			contig24279
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024280.1	Chromosome			unplaced-scaffold	1898			contig24280
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024281.1	Chromosome			unplaced-scaffold	1897			contig24281
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024282.1	Chromosome			unplaced-scaffold	1897			contig24282
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024283.1	Chromosome			unplaced-scaffold	1897			contig24283
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024284.1	Chromosome			unplaced-scaffold	1897			contig24284
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024285.1	Chromosome			unplaced-scaffold	1897			contig24285
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024286.1	Chromosome			unplaced-scaffold	1897			contig24286
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024287.1	Chromosome			unplaced-scaffold	1897			contig24287
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024288.1	Chromosome			unplaced-scaffold	1897			contig24288
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024289.1	Chromosome			unplaced-scaffold	1896			contig24289
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024290.1	Chromosome			unplaced-scaffold	1896			contig24290
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024291.1	Chromosome			unplaced-scaffold	1896			contig24291
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024292.1	Chromosome			unplaced-scaffold	1896			contig24292
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024293.1	Chromosome			unplaced-scaffold	1896			contig24293
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024294.1	Chromosome			unplaced-scaffold	1896			contig24294
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024295.1	Chromosome			unplaced-scaffold	1896			contig24295
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024296.1	Chromosome			unplaced-scaffold	1896			contig24296
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024297.1	Chromosome			unplaced-scaffold	1896			contig24297
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024298.1	Chromosome			unplaced-scaffold	1895			contig24298
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024299.1	Chromosome			unplaced-scaffold	1895			contig24299
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024300.1	Chromosome			unplaced-scaffold	1895			contig24300
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024301.1	Chromosome			unplaced-scaffold	1895			contig24301
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024302.1	Chromosome			unplaced-scaffold	1895			contig24302
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024303.1	Chromosome			unplaced-scaffold	1895			contig24303
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024304.1	Chromosome			unplaced-scaffold	1895			contig24304
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024305.1	Chromosome			unplaced-scaffold	1895			contig24305
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024306.1	Chromosome			unplaced-scaffold	1895			contig24306
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024307.1	Chromosome			unplaced-scaffold	1894			contig24307
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024308.1	Chromosome			unplaced-scaffold	1894			contig24308
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024309.1	Chromosome			unplaced-scaffold	1894			contig24309
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024310.1	Chromosome			unplaced-scaffold	1894			contig24310
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024311.1	Chromosome			unplaced-scaffold	1894			contig24311
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024312.1	Chromosome			unplaced-scaffold	1894			contig24312
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024313.1	Chromosome			unplaced-scaffold	1894			contig24313
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024314.1	Chromosome			unplaced-scaffold	1893			contig24314
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024315.1	Chromosome			unplaced-scaffold	1893			contig24315
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024316.1	Chromosome			unplaced-scaffold	1893			contig24316
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024317.1	Chromosome			unplaced-scaffold	1893			contig24317
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024318.1	Chromosome			unplaced-scaffold	1893			contig24318
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024319.1	Chromosome			unplaced-scaffold	1893			contig24319
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024320.1	Chromosome			unplaced-scaffold	1893			contig24320
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024321.1	Chromosome			unplaced-scaffold	1892			contig24321
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024322.1	Chromosome			unplaced-scaffold	1892			contig24322
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024323.1	Chromosome			unplaced-scaffold	1892			contig24323
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024324.1	Chromosome			unplaced-scaffold	1892			contig24324
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024325.1	Chromosome			unplaced-scaffold	1892			contig24325
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024326.1	Chromosome			unplaced-scaffold	1892			contig24326
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024327.1	Chromosome			unplaced-scaffold	1892			contig24327
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024328.1	Chromosome			unplaced-scaffold	1892			contig24328
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024329.1	Chromosome			unplaced-scaffold	1892			contig24329
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024330.1	Chromosome			unplaced-scaffold	1891			contig24330
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024331.1	Chromosome			unplaced-scaffold	1891			contig24331
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024332.1	Chromosome			unplaced-scaffold	1891			contig24332
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024333.1	Chromosome			unplaced-scaffold	1891			contig24333
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024334.1	Chromosome			unplaced-scaffold	1891			contig24334
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024335.1	Chromosome			unplaced-scaffold	1891			contig24335
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024336.1	Chromosome			unplaced-scaffold	1891			contig24336
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024337.1	Chromosome			unplaced-scaffold	1891			contig24337
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024338.1	Chromosome			unplaced-scaffold	1891			contig24338
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024339.1	Chromosome			unplaced-scaffold	1891			contig24339
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024340.1	Chromosome			unplaced-scaffold	1891			contig24340
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024341.1	Chromosome			unplaced-scaffold	1891			contig24341
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024342.1	Chromosome			unplaced-scaffold	1891			contig24342
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024343.1	Chromosome			unplaced-scaffold	1891			contig24343
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024344.1	Chromosome			unplaced-scaffold	1891			contig24344
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024345.1	Chromosome			unplaced-scaffold	1890			contig24345
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024346.1	Chromosome			unplaced-scaffold	1890			contig24346
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024347.1	Chromosome			unplaced-scaffold	1890			contig24347
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024348.1	Chromosome			unplaced-scaffold	1890			contig24348
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024349.1	Chromosome			unplaced-scaffold	1890			contig24349
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024350.1	Chromosome			unplaced-scaffold	1890			contig24350
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024351.1	Chromosome			unplaced-scaffold	1890			contig24351
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024352.1	Chromosome			unplaced-scaffold	1890			contig24352
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024353.1	Chromosome			unplaced-scaffold	1890			contig24353
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024354.1	Chromosome			unplaced-scaffold	1890			contig24354
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024355.1	Chromosome			unplaced-scaffold	1889			contig24355
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024356.1	Chromosome			unplaced-scaffold	1889			contig24356
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024357.1	Chromosome			unplaced-scaffold	1889			contig24357
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024358.1	Chromosome			unplaced-scaffold	1889			contig24358
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024359.1	Chromosome			unplaced-scaffold	1889			contig24359
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024360.1	Chromosome			unplaced-scaffold	1889			contig24360
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024361.1	Chromosome			unplaced-scaffold	1889			contig24361
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024362.1	Chromosome			unplaced-scaffold	1889			contig24362
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024363.1	Chromosome			unplaced-scaffold	1889			contig24363
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024364.1	Chromosome			unplaced-scaffold	1888			contig24364
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024365.1	Chromosome			unplaced-scaffold	1888			contig24365
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024366.1	Chromosome			unplaced-scaffold	1888			contig24366
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024367.1	Chromosome			unplaced-scaffold	1888			contig24367
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024368.1	Chromosome			unplaced-scaffold	1888			contig24368
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024369.1	Chromosome			unplaced-scaffold	1888			contig24369
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024370.1	Chromosome			unplaced-scaffold	1888			contig24370
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024371.1	Chromosome			unplaced-scaffold	1888			contig24371
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024372.1	Chromosome			unplaced-scaffold	1888			contig24372
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024373.1	Chromosome			unplaced-scaffold	1888			contig24373
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024374.1	Chromosome			unplaced-scaffold	1888			contig24374
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024375.1	Chromosome			unplaced-scaffold	1887			contig24375
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024376.1	Chromosome			unplaced-scaffold	1887			contig24376
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024377.1	Chromosome			unplaced-scaffold	1887			contig24377
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024378.1	Chromosome			unplaced-scaffold	1887			contig24378
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024379.1	Chromosome			unplaced-scaffold	1887			contig24379
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024380.1	Chromosome			unplaced-scaffold	1887			contig24380
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024381.1	Chromosome			unplaced-scaffold	1887			contig24381
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024382.1	Chromosome			unplaced-scaffold	1887			contig24382
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024383.1	Chromosome			unplaced-scaffold	1887			contig24383
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024384.1	Chromosome			unplaced-scaffold	1886			contig24384
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024385.1	Chromosome			unplaced-scaffold	1886			contig24385
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024386.1	Chromosome			unplaced-scaffold	1886			contig24386
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024387.1	Chromosome			unplaced-scaffold	1886			contig24387
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024388.1	Chromosome			unplaced-scaffold	1886			contig24388
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024389.1	Chromosome			unplaced-scaffold	1885			contig24389
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024390.1	Chromosome			unplaced-scaffold	1885			contig24390
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024391.1	Chromosome			unplaced-scaffold	1885			contig24391
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024392.1	Chromosome			unplaced-scaffold	1885			contig24392
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024393.1	Chromosome			unplaced-scaffold	1885			contig24393
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024394.1	Chromosome			unplaced-scaffold	1885			contig24394
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024395.1	Chromosome			unplaced-scaffold	1885			contig24395
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024396.1	Chromosome			unplaced-scaffold	1885			contig24396
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024397.1	Chromosome			unplaced-scaffold	1885			contig24397
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024398.1	Chromosome			unplaced-scaffold	1885			contig24398
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024399.1	Chromosome			unplaced-scaffold	1884			contig24399
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024400.1	Chromosome			unplaced-scaffold	1884			contig24400
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024401.1	Chromosome			unplaced-scaffold	1884			contig24401
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024402.1	Chromosome			unplaced-scaffold	1884			contig24402
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024403.1	Chromosome			unplaced-scaffold	1884			contig24403
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024404.1	Chromosome			unplaced-scaffold	1884			contig24404
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024405.1	Chromosome			unplaced-scaffold	1884			contig24405
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024406.1	Chromosome			unplaced-scaffold	1884			contig24406
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024407.1	Chromosome			unplaced-scaffold	1883			contig24407
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024408.1	Chromosome			unplaced-scaffold	1883			contig24408
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024409.1	Chromosome			unplaced-scaffold	1883			contig24409
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024410.1	Chromosome			unplaced-scaffold	1883			contig24410
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024411.1	Chromosome			unplaced-scaffold	1883			contig24411
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024412.1	Chromosome			unplaced-scaffold	1883			contig24412
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024413.1	Chromosome			unplaced-scaffold	1883			contig24413
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024414.1	Chromosome			unplaced-scaffold	1883			contig24414
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024415.1	Chromosome			unplaced-scaffold	1883			contig24415
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024416.1	Chromosome			unplaced-scaffold	1883			contig24416
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024417.1	Chromosome			unplaced-scaffold	1882			contig24417
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024418.1	Chromosome			unplaced-scaffold	1882			contig24418
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024419.1	Chromosome			unplaced-scaffold	1882			contig24419
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024420.1	Chromosome			unplaced-scaffold	1882			contig24420
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024421.1	Chromosome			unplaced-scaffold	1882			contig24421
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024422.1	Chromosome			unplaced-scaffold	1882			contig24422
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024423.1	Chromosome			unplaced-scaffold	1882			contig24423
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024424.1	Chromosome			unplaced-scaffold	1882			contig24424
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024425.1	Chromosome			unplaced-scaffold	1881			contig24425
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024426.1	Chromosome			unplaced-scaffold	1881			contig24426
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024427.1	Chromosome			unplaced-scaffold	1881			contig24427
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024428.1	Chromosome			unplaced-scaffold	1881			contig24428
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024429.1	Chromosome			unplaced-scaffold	1881			contig24429
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024430.1	Chromosome			unplaced-scaffold	1881			contig24430
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024431.1	Chromosome			unplaced-scaffold	1881			contig24431
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024432.1	Chromosome			unplaced-scaffold	1880			contig24432
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024433.1	Chromosome			unplaced-scaffold	1880			contig24433
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024434.1	Chromosome			unplaced-scaffold	1880			contig24434
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024435.1	Chromosome			unplaced-scaffold	1880			contig24435
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024436.1	Chromosome			unplaced-scaffold	1880			contig24436
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024437.1	Chromosome			unplaced-scaffold	1880			contig24437
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024438.1	Chromosome			unplaced-scaffold	1880			contig24438
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024439.1	Chromosome			unplaced-scaffold	1880			contig24439
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024440.1	Chromosome			unplaced-scaffold	1880			contig24440
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024441.1	Chromosome			unplaced-scaffold	1880			contig24441
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024442.1	Chromosome			unplaced-scaffold	1880			contig24442
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024443.1	Chromosome			unplaced-scaffold	1880			contig24443
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024444.1	Chromosome			unplaced-scaffold	1880			contig24444
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024445.1	Chromosome			unplaced-scaffold	1880			contig24445
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024446.1	Chromosome			unplaced-scaffold	1880			contig24446
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024447.1	Chromosome			unplaced-scaffold	1879			contig24447
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024448.1	Chromosome			unplaced-scaffold	1879			contig24448
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024449.1	Chromosome			unplaced-scaffold	1879			contig24449
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024450.1	Chromosome			unplaced-scaffold	1879			contig24450
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024451.1	Chromosome			unplaced-scaffold	1879			contig24451
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024452.1	Chromosome			unplaced-scaffold	1879			contig24452
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024453.1	Chromosome			unplaced-scaffold	1879			contig24453
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024454.1	Chromosome			unplaced-scaffold	1878			contig24454
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024455.1	Chromosome			unplaced-scaffold	1878			contig24455
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024456.1	Chromosome			unplaced-scaffold	1878			contig24456
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024457.1	Chromosome			unplaced-scaffold	1878			contig24457
