piRNA_Name,Transposable_Element,Start_Position,Mapping_Quality,Match_Count,Insertion_Count,Deletion_Count,Alignment_Identity,Orientation
Drer_1632078,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1589,37,31,0,0,1.0,Reverse
Drer_1704576,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1589,37,22,0,0,1.0,Reverse
Drer_1347655,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1590,37,23,0,0,1.0,Reverse
Drer_1632077,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1590,37,30,0,0,1.0,Reverse
Drer_1704575,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1590,37,21,0,0,1.0,Reverse
Drer_1731008,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1590,37,18,0,0,1.0,Reverse
Drer_1347654,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1591,37,22,0,0,1.0,Reverse
Drer_1632076,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1591,37,29,0,0,1.0,Reverse
Drer_1704574,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1591,37,20,0,0,1.0,Reverse
Drer_544489,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1592,37,29,0,0,1.0,Reverse
Drer_1347653,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1592,37,21,0,0,1.0,Reverse
Drer_1632075,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1592,37,28,0,0,1.0,Reverse
Drer_1339236,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1593,37,29,0,0,1.0,Reverse
Drer_1347652,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1593,37,20,0,0,1.0,Reverse
Drer_1632074,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1593,37,27,0,0,1.0,Reverse
Drer_544488,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1594,37,27,0,0,1.0,Reverse
Drer_1632073,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1594,37,26,0,0,1.0,Reverse
Drer_544487,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1595,37,26,0,0,1.0,Reverse
Drer_1632072,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1595,37,25,0,0,1.0,Reverse
Drer_1632071,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1596,37,24,0,0,1.0,Reverse
Drer_1339235,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1599,37,23,0,0,1.0,Reverse
Drer_1632070,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1599,37,21,0,0,1.0,Reverse
Drer_1632069,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1600,37,20,0,0,1.0,Reverse
Drer_1632068,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1602,37,18,0,0,1.0,Reverse
Drer_568244,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1603,37,27,0,0,1.0,Reverse
Drer_1426154,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1604,37,30,0,0,1.0,Reverse
Drer_808556,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1605,37,28,0,0,1.0,Reverse
Drer_1426153,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1605,37,29,0,0,1.0,Reverse
Drer_1575538,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1605,37,30,0,0,1.0,Reverse
Drer_1426152,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1606,37,28,0,0,1.0,Reverse
Drer_1575537,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1606,37,29,0,0,1.0,Reverse
Drer_808555,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1607,37,26,0,0,1.0,Reverse
Drer_1426151,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1607,37,27,0,0,1.0,Reverse
Drer_1575536,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1607,37,28,0,0,1.0,Reverse
Drer_1426150,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1608,37,26,0,0,1.0,Reverse
Drer_1575535,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1608,37,27,0,0,1.0,Reverse
Drer_1852030,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1608,37,30,0,0,1.0,Reverse
Drer_808606,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1609,37,24,0,0,1.0,Reverse
Drer_1426149,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1609,37,25,0,0,1.0,Reverse
Drer_1575534,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1609,37,26,0,0,1.0,Reverse
Drer_1575545,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1609,37,26,0,0,1.0,Reverse
Drer_1575533,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1610,37,25,0,0,1.0,Reverse
Drer_1575544,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1610,37,25,0,0,1.0,Reverse
Drer_1852029,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1610,37,28,0,0,1.0,Reverse
Drer_1426170,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1611,37,23,0,0,1.0,Reverse
Drer_1816367,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1611,37,29,0,0,1.0,Reverse
Drer_1852028,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1611,37,27,0,0,1.0,Reverse
Drer_1575543,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1612,37,23,0,0,1.0,Reverse
Drer_1426169,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1613,37,21,0,0,1.0,Reverse
Drer_1563741,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1613,37,30,0,0,1.0,Reverse
Drer_1575542,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1613,37,22,0,0,1.0,Reverse
Drer_1575541,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1614,37,21,0,0,1.0,Reverse
Drer_1597331,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1615,37,29,0,0,1.0,Reverse
Drer_1597330,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1616,37,28,0,0,1.0,Reverse
Drer_1796189,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1616,37,30,0,0,1.0,Reverse
Drer_785620,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1617,37,31,0,0,1.0,Reverse
Drer_1597329,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1617,37,27,0,0,1.0,Reverse
Drer_1684691,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1617,37,35,0,0,1.0,Reverse
Drer_1796188,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1617,37,29,0,0,1.0,Reverse
Drer_785619,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1618,37,30,0,0,1.0,Reverse
Drer_1597328,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1618,37,26,0,0,1.0,Reverse
Drer_1684690,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1618,37,34,0,0,1.0,Reverse
Drer_1796187,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1618,37,28,0,0,1.0,Reverse
Drer_785618,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1619,37,29,0,0,1.0,Reverse
Drer_1597327,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1619,37,25,0,0,1.0,Reverse
Drer_1796186,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1619,37,27,0,0,1.0,Reverse
Drer_785617,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1620,37,28,0,0,1.0,Reverse
Drer_1597326,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1620,37,24,0,0,1.0,Reverse
Drer_1796185,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1620,37,26,0,0,1.0,Reverse
Drer_710623,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1621,37,29,0,0,1.0,Reverse
Drer_785616,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1621,37,27,0,0,1.0,Reverse
Drer_1597325,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1621,37,23,0,0,1.0,Reverse
Drer_1684689,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1621,37,31,0,0,1.0,Reverse
Drer_1796184,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1621,37,25,0,0,1.0,Reverse
Drer_710622,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1622,37,28,0,0,1.0,Reverse
Drer_785615,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1622,37,26,0,0,1.0,Reverse
Drer_1684688,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1622,37,30,0,0,1.0,Reverse
Drer_1796183,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1622,37,24,0,0,1.0,Reverse
Drer_710621,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1623,37,27,0,0,1.0,Reverse
Drer_785614,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1623,37,25,0,0,1.0,Reverse
Drer_1684687,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1623,37,29,0,0,1.0,Reverse
Drer_1796182,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1623,37,23,0,0,1.0,Reverse
Drer_1802504,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1623,37,31,0,0,1.0,Reverse
Drer_710620,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1624,37,26,0,0,1.0,Reverse
Drer_785613,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1624,37,24,0,0,1.0,Reverse
Drer_1684686,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1624,37,28,0,0,1.0,Reverse
Drer_1796181,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1624,37,22,0,0,1.0,Reverse
Drer_1802503,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1624,37,30,0,0,1.0,Reverse
Drer_710619,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1625,37,25,0,0,1.0,Reverse
Drer_785612,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1625,37,23,0,0,1.0,Reverse
Drer_1597324,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1625,37,19,0,0,1.0,Reverse
Drer_1643659,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1625,37,30,0,0,1.0,Reverse
Drer_1684685,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1625,37,27,0,0,1.0,Reverse
Drer_1796180,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1625,37,21,0,0,1.0,Reverse
Drer_1802502,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1625,37,29,0,0,1.0,Reverse
Drer_710618,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1626,37,24,0,0,1.0,Reverse
Drer_1359040,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1626,37,16,0,0,1.0,Reverse
Drer_1612158,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1626,37,30,0,0,1.0,Reverse
Drer_1643658,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1626,37,29,0,0,1.0,Reverse
Drer_1684684,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1626,37,26,0,0,1.0,Reverse
Drer_1802501,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1626,37,28,0,0,1.0,Reverse
Drer_710617,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1627,37,23,0,0,1.0,Reverse
Drer_785611,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1627,37,21,0,0,1.0,Reverse
Drer_1548914,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1627,37,16,0,1,1.0,Reverse
Drer_1643657,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1627,37,28,0,0,1.0,Reverse
Drer_1684683,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1627,37,25,0,0,1.0,Reverse
Drer_1802500,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1627,37,27,0,0,1.0,Reverse
Drer_785610,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1628,37,20,0,0,1.0,Reverse
Drer_1684682,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1628,37,24,0,0,1.0,Reverse
Drer_1802499,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1628,37,26,0,0,1.0,Reverse
Drer_785606,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1629,37,19,0,0,1.0,Reverse
Drer_785609,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1629,37,19,0,0,1.0,Reverse
Drer_1612157,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1629,37,27,0,0,1.0,Reverse
Drer_1684681,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1629,37,23,0,0,1.0,Reverse
Drer_1704237,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1629,37,29,0,0,1.0,Reverse
Drer_1802498,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1629,37,25,0,0,1.0,Reverse
Drer_504817,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1665,37,30,0,0,1.0,Reverse
Drer_788874,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1665,37,22,0,0,1.0,Reverse
Drer_1057641,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1665,37,28,0,0,1.0,Reverse
Drer_1418237,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1665,37,23,0,0,1.0,Reverse
Drer_1505618,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1665,37,29,0,0,1.0,Reverse
Drer_1574303,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1665,37,24,0,0,1.0,Reverse
Drer_788873,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1666,37,21,0,0,1.0,Reverse
Drer_1057640,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1666,37,27,0,0,1.0,Reverse
Drer_1505617,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1666,37,28,0,0,1.0,Reverse
Drer_1574302,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1666,37,23,0,0,1.0,Reverse
Drer_788872,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1667,37,20,0,0,1.0,Reverse
Drer_1057639,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1667,37,26,0,0,1.0,Reverse
Drer_788853,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1670,37,17,0,0,1.0,Reverse
Drer_788852,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1671,37,16,0,0,1.0,Reverse
Drer_1418223,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1671,37,17,0,0,1.0,Reverse
Drer_521921,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1682,37,20,0,0,1.0,Reverse
Drer_245464,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1684,37,29,0,0,1.0,Reverse
Drer_1259029,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1684,37,30,0,0,1.0,Reverse
Drer_1861194,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1684,37,22,0,0,1.0,Reverse
Drer_245463,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1685,37,28,0,0,1.0,Reverse
Drer_245462,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1686,37,27,0,0,1.0,Reverse
Drer_1259028,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1686,37,28,0,0,1.0,Reverse
Drer_1550273,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1686,37,29,0,0,1.0,Reverse
Drer_245461,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1687,37,26,0,0,1.0,Reverse
Drer_619436,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1687,37,23,0,0,1.0,Reverse
Drer_690748,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1687,37,25,0,0,1.0,Reverse
Drer_1259027,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1687,37,27,0,0,1.0,Reverse
Drer_1550272,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1687,37,28,0,0,1.0,Reverse
Drer_1856024,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1687,37,22,0,0,1.0,Reverse
Drer_1861193,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1687,37,19,0,0,1.0,Reverse
Drer_1550271,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1688,37,27,0,0,1.0,Reverse
Drer_1856023,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1688,37,21,0,0,1.0,Reverse
Drer_1259026,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1689,37,25,0,0,1.0,Reverse
Drer_1550270,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1689,37,26,0,0,1.0,Reverse
Drer_1669109,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1689,37,30,0,1,1.0,Reverse
Drer_1351942,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1690,37,26,0,0,1.0,Forward
Drer_245460,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1690,37,23,0,0,1.0,Reverse
Drer_1259025,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1690,37,24,0,0,1.0,Reverse
Drer_1550269,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1690,37,25,0,0,1.0,Reverse
Drer_245459,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1692,37,21,0,0,1.0,Reverse
Drer_619435,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1692,37,18,0,0,1.0,Reverse
Drer_1669108,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1692,37,27,0,1,1.0,Reverse
Drer_1615794,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1693,37,27,0,0,1.0,Reverse
Drer_1669101,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1693,37,26,0,1,1.0,Reverse
Drer_1259024,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1694,37,20,0,0,1.0,Reverse
Drer_1669107,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1694,37,25,0,1,1.0,Reverse
Drer_1669106,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1696,37,23,0,1,1.0,Reverse
Drer_1795793,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1699,37,28,0,0,1.0,Reverse
Drer_1795792,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1700,37,27,0,0,1.0,Reverse
Drer_875569,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1707,37,27,0,0,1.0,Forward
Drer_1594774,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1717,37,25,0,0,1.0,Reverse
Drer_1246095,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1719,37,21,0,0,1.0,Reverse
Drer_1853332,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1724,37,29,0,0,1.0,Reverse
Drer_1645800,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1726,37,30,0,0,1.0,Reverse
Drer_1007491,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1727,37,25,0,0,1.0,Forward
Drer_1007492,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1727,37,29,0,0,1.0,Forward
Drer_1853331,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1727,37,26,0,0,1.0,Reverse
Drer_1568834,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1729,37,24,0,0,1.0,Forward
Drer_561625,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1732,37,30,0,0,1.0,Reverse
Drer_1681239,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1732,37,29,0,0,1.0,Reverse
Drer_561624,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1733,37,29,0,0,1.0,Reverse
Drer_1681238,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1733,37,28,0,0,1.0,Reverse
Drer_1634178,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1734,37,24,0,0,1.0,Forward
Drer_1634179,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1734,37,27,0,0,1.0,Forward
Drer_1634180,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1734,37,30,0,0,1.0,Forward
Drer_1681237,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1735,37,26,0,0,1.0,Reverse
Drer_425118,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1743,37,26,0,0,1.0,Forward
Drer_1223260,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1744,37,22,0,0,1.0,Forward
Drer_1223261,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1744,37,23,0,0,1.0,Forward
Drer_1223262,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1744,37,24,0,0,1.0,Forward
Drer_1223263,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1744,37,25,0,0,1.0,Forward
Drer_1223264,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1744,37,26,0,0,1.0,Forward
Drer_1223265,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1744,37,27,0,0,1.0,Forward
Drer_1223266,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1744,37,28,0,0,1.0,Forward
Drer_1223267,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1744,37,29,0,0,1.0,Forward
Drer_94300,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1745,37,25,0,0,1.0,Forward
Drer_824349,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1747,37,22,0,0,1.0,Forward
Drer_824350,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1747,37,23,0,0,1.0,Forward
Drer_824351,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1747,37,25,0,0,1.0,Forward
Drer_824352,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1747,37,26,0,0,1.0,Forward
Drer_824353,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1747,37,27,0,0,1.0,Forward
Drer_1517437,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1747,37,25,0,0,1.0,Reverse
Drer_1397043,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1750,37,25,0,0,1.0,Forward
Drer_1397044,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1750,37,27,0,0,1.0,Forward
Drer_713373,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1751,37,23,0,0,1.0,Forward
Drer_713374,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1751,37,26,0,0,1.0,Forward
Drer_95844,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1756,37,22,0,0,1.0,Reverse
Drer_836588,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1756,37,20,0,0,1.0,Reverse
Drer_1671069,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1756,37,30,0,0,1.0,Reverse
Drer_1033039,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1758,37,32,0,0,1.0,Reverse
Drer_1801278,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1758,37,30,0,0,1.0,Reverse
Drer_1033038,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1759,37,31,0,0,1.0,Reverse
Drer_1033018,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1760,37,29,0,1,1.0,Reverse
Drer_1033037,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1760,37,30,0,0,1.0,Reverse
Drer_1671067,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1760,37,26,0,0,1.0,Reverse
Drer_1033017,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1761,37,28,0,1,1.0,Reverse
Drer_1033036,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1761,37,29,0,0,1.0,Reverse
Drer_1033016,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1762,37,27,0,1,1.0,Reverse
Drer_1033035,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1762,37,28,0,0,1.0,Reverse
Drer_1033015,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1763,37,26,0,1,1.0,Reverse
Drer_1033034,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1763,37,27,0,0,1.0,Reverse
Drer_1033014,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1764,37,25,0,1,1.0,Reverse
Drer_1033033,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1764,37,26,0,0,1.0,Reverse
Drer_1033013,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1765,37,24,0,1,1.0,Reverse
Drer_1033025,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1765,37,25,0,0,1.0,Reverse
Drer_1033024,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1766,37,24,0,0,1.0,Reverse
Drer_1033023,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1767,37,23,0,0,1.0,Reverse
Drer_1801265,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1768,37,19,0,1,1.0,Reverse
Drer_1033022,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1771,37,19,0,0,1.0,Reverse
Drer_22527,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1780,37,31,0,0,1.0,Forward
Drer_457615,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1842,37,22,0,0,1.0,Reverse
Drer_1522942,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1854,37,26,0,0,1.0,Reverse
Drer_1522941,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1856,37,24,0,0,1.0,Reverse
Drer_109642,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1857,37,28,0,0,1.0,Reverse
Drer_229600,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1857,37,31,0,0,1.0,Reverse
Drer_652676,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1857,37,30,0,0,1.0,Reverse
Drer_1522940,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1857,37,23,0,0,1.0,Reverse
Drer_109641,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1858,37,27,0,0,1.0,Reverse
Drer_229599,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1858,37,30,0,0,1.0,Reverse
Drer_334612,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1858,37,26,0,0,1.0,Reverse
Drer_652675,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1858,37,29,0,0,1.0,Reverse
Drer_935695,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1858,37,25,0,0,1.0,Reverse
Drer_229598,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1859,37,29,0,0,1.0,Reverse
Drer_109640,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1860,37,25,0,0,1.0,Reverse
Drer_68228,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1861,37,28,0,0,1.0,Reverse
Drer_229597,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1861,37,27,0,0,1.0,Reverse
Drer_509505,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1861,37,20,0,0,1.0,Reverse
Drer_229596,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1862,37,26,0,0,1.0,Reverse
Drer_935694,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1862,37,21,0,0,1.0,Reverse
Drer_935693,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1864,37,19,0,0,1.0,Reverse
Drer_557045,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1865,37,30,0,0,1.0,Reverse
Drer_168831,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1866,37,16,0,0,1.0,Reverse
Drer_557044,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1866,37,29,0,0,1.0,Reverse
Drer_1641852,Zebrafish_EnSpm-N49_DR#DNA/CACTA,1869,37,28,0,0,1.0,Forward
